id	multiplicon	genome	list	first	last	order
27709	8868	vvi	chr1_random	VV00G52390	VV00G52415	0
27710	8868	ath	1	AT1G14200	AT1G14230	1
27711	8869	vvi	chr18	VV18G11330	VV18G11350	0
27712	8869	ath	1	AT1G27620	AT1G27660	1
27713	8870	vvi	chr18	VV18G06530	VV18G06560	0
27714	8870	ath	1	AT1G27530	AT1G27600	1
27715	8871	vvi	chr17	VV17G01070	VV17G01130	0
27716	8871	ptr	LG_I	PT01G04920	PT01G05000	1
27717	8872	vvi	chr17	VV17G06460	VV17G06480	0
27718	8872	ath	1	AT1G26930	AT1G26970	1
27719	8873	vvi	chr16	VV16G01980	VV16G02040	0
27720	8873	ptr	LG_XIII	PT13G09360	PT13G09430	1
27721	8874	vvi	chr14_random	VV00G57540	VV00G57580	0
27722	8874	ath	1	AT1G08730	AT1G08780	1
27723	8875	vvi	chr14	VV14G05740	VV14G05780	0
27724	8875	ptr	LG_VIII	PT08G14210	PT08G14230	1
27725	8876	vvi	chr14	VV14G15920	VV14G15960	0
27726	8876	ath	3	AT3G28850	AT3G28860	1
27727	8877	vvi	chr14	VV14G08860	VV14G08900	0
27728	8877	ath	3	AT3G25560	AT3G25572	1
27729	8878	vvi	chr14	VV14G16540	VV14G16580	0
27730	8878	ath	2	AT2G37590	AT2G37640	1
27731	8879	vvi	chr14	VV14G15900	VV14G15940	0
27732	8879	ath	1	AT1G26945	AT1G26970	1
27733	8880	vvi	chr14	VV14G03930	VV14G03980	0
27734	8880	ath	1	AT1G72200	AT1G72250	1
27735	8881	vvi	chr13	VV13G13080	VV13G13100	0
27736	8881	ath	5	AT5G06850	AT5G06910	1
27737	8882	vvi	chr13	VV13G01340	VV13G01390	0
27738	8882	ath	5	AT5G07110	AT5G07130	1
27739	8883	vvi	chr12	VV12G10520	VV12G10580	0
27740	8883	ptr	LG_V	PT05G10120	PT05G10160	1
27741	8884	vvi	chr11	VV11G07660	VV11G07700	0
27742	8884	ath	4	AT4G28040	AT4G28060	1
27743	8885	vvi	chr11	VV11G03600	VV11G03660	0
27744	8885	ath	4	AT4G29060	AT4G29100	1
27745	8886	vvi	chr11	VV11G00560	VV11G00610	0
27746	8886	ath	1	AT1G74930	AT1G74950	1
27747	8887	vvi	chr10_random	VV00G55380	VV00G55390	0
27748	8887	ptr	LG_IV	PT04G09340	PT04G09380	1
27749	8888	vvi	chr1	VV01G00040	VV01G00080	0
27750	8888	ptr	LG_VIII	PT08G10100	PT08G10120	1
27751	8889	vvi	chr1	VV01G01450	VV01G01470	0
27752	8889	ptr	LG_III	PT03G07840	PT03G07890	1
27753	8890	vvi	chr1	VV01G01470	VV01G01510	0
27754	8890	ath	1	AT1G31120	AT1G31140	1
27755	8891	vvi	chloroplast	VVCG00170	VVCG00210	0
27756	8891	vvi	chrUn_random	VV00G50935	VV00G50960	1
27757	8892	ptr	scaffold_97	PT00G15455	PT00G15465	0
27758	8892	ptr	scaffold_44	PT00G07175	PT00G07195	1
27759	8893	ptr	scaffold_87	PT00G14565	PT00G14575	0
27760	8893	ath	5	AT5G16870	AT5G16910	1
27761	8894	ptr	scaffold_77	PT00G13110	PT00G13120	0
27762	8894	vvi	chr7	VV07G04540	VV07G04580	1
27763	8895	ptr	scaffold_70	PT00G11660	PT00G11695	0
27764	8895	ptr	LG_V	PT05G00010	PT05G00030	1
27765	8896	ptr	scaffold_70	PT00G12570	PT00G12600	0
27766	8896	ath	1	AT1G54780	AT1G54870	1
27767	8897	ptr	scaffold_66	PT00G10470	PT00G10480	0
27768	8897	ptr	scaffold_28	PT00G01430	PT00G01450	1
27769	8898	ptr	scaffold_552	PT00G40090	PT00G40100	0
27770	8898	ath	4	AT4G15830	AT4G15880	1
27771	8899	ptr	scaffold_515	PT00G39815	PT00G39845	0
27772	8899	ptr	LG_II	PT02G04820	PT02G04890	1
27773	8900	ptr	scaffold_427	PT00G38790	PT00G38805	0
27774	8900	ptr	LG_XI	PT11G10160	PT11G10220	1
27775	8901	ptr	scaffold_41	PT00G06615	PT00G06645	0
27776	8901	vvi	chr18	VV18G16610	VV18G16650	1
27777	8902	ptr	scaffold_408	PT00G38470	PT00G38490	0
27778	8902	ptr	scaffold_29	PT00G02530	PT00G02540	1
27779	8903	ptr	scaffold_40	PT00G04490	PT00G04510	0
27780	8903	ptr	scaffold_29	PT00G02495	PT00G02505	1
27781	8904	ptr	scaffold_40	PT00G04085	PT00G04095	0
27782	8904	ptr	scaffold_29	PT00G02370	PT00G02390	1
27783	8905	ptr	scaffold_40	PT00G05470	PT00G05500	0
27784	8905	ath	4	AT4G37260	AT4G37310	1
27785	8906	ptr	scaffold_328	PT00G37070	PT00G37095	0
27786	8906	ptr	LG_II	PT02G23550	PT02G23600	1
27787	8907	ptr	scaffold_29	PT00G03560	PT00G03585	0
27788	8907	vvi	chr16	VV16G04300	VV16G04340	1
27789	8908	ptr	scaffold_29	PT00G02370	PT00G02390	0
27790	8908	ptr	LG_II	PT02G13270	PT02G13290	1
27791	8909	ptr	scaffold_29	PT00G01780	PT00G01805	0
27792	8909	ath	3	AT3G14320	AT3G14360	1
27793	8910	ptr	scaffold_28	PT00G00525	PT00G00535	0
27794	8910	vvi	chr13	VV13G02540	VV13G02580	1
27795	8911	ptr	scaffold_28	PT00G01620	PT00G01645	0
27796	8911	ath	3	AT3G54180	AT3G54200	1
27797	8912	ptr	scaffold_218	PT00G33455	PT00G33520	0
27798	8912	ptr	LG_I	PT01G28490	PT01G28560	1
27799	8913	ptr	scaffold_180	PT00G30245	PT00G30255	0
27800	8913	vvi	chr4	VV04G08850	VV04G08890	1
27801	8914	ptr	scaffold_180	PT00G30230	PT00G30255	0
27802	8914	ptr	LG_XIII	PT13G04700	PT13G04780	1
27803	8915	ptr	scaffold_164	PT00G27965	PT00G27985	0
27804	8915	ath	1	AT1G73190	AT1G73210	1
27805	8916	ptr	scaffold_152	PT00G26395	PT00G26430	0
27806	8916	ath	1	AT1G80520	AT1G80540	1
27807	8917	ptr	scaffold_149	PT00G25800	PT00G25825	0
27808	8917	ptr	LG_IX	PT09G14390	PT09G14450	1
27809	8918	ptr	scaffold_137	PT00G23155	PT00G23180	0
27810	8918	vvi	chrUn_random	VV00G31900	VV00G31910	1
27811	8919	ptr	scaffold_133	PT00G22285	PT00G22305	0
27812	8919	ptr	LG_X	PT10G00060	PT10G00110	1
27813	8920	ptr	scaffold_127	PT00G20280	PT00G20300	0
27814	8920	vvi	chr1	VV01G01450	VV01G01470	1
27815	8921	ptr	scaffold_127	PT00G20315	PT00G20340	0
27816	8921	ath	5	AT5G51400	AT5G51450	1
27817	8922	ptr	scaffold_122	PT00G18070	PT00G18080	0
27818	8922	ptr	LG_I	PT01G08510	PT01G08550	1
27819	8923	ptr	scaffold_121	PT00G17915	PT00G17940	0
27820	8923	vvi	chr4	VV04G02460	VV04G02500	1
27821	8924	ptr	scaffold_118	PT00G16755	PT00G16780	0
27822	8924	ptr	LG_XIV	PT14G12400	PT14G12440	1
27823	8925	ptr	scaffold_107	PT00G16080	PT00G16100	0
27824	8925	vvi	chrUn_random	VV00G23300	VV00G23325	1
27825	8926	ptr	LG_XVIII	PT18G04040	PT18G04060	0
27826	8926	vvi	chrUn_random	VV00G09750	VV00G09780	1
27827	8927	ptr	LG_XVIII	PT18G05410	PT18G05450	0
27828	8927	vvi	chr4	VV04G02340	VV04G02360	1
27829	8928	ptr	LG_XVI	PT16G09270	PT16G09310	0
27830	8928	ath	5	AT5G59000	AT5G59020	1
27831	8929	ptr	LG_XVI	PT16G12770	PT16G12820	0
27832	8929	ath	3	AT3G54180	AT3G54200	1
27833	8930	ptr	LG_XV	PT15G01500	PT15G01550	0
27834	8930	ath	4	AT4G27890	AT4G27910	1
27835	8931	ptr	LG_XV	PT15G02800	PT15G02840	0
27836	8931	ath	1	AT1G48760	AT1G48830	1
27837	8932	ptr	LG_XIX	PT19G08110	PT19G08130	0
27838	8932	vvi	chr7	VV07G10800	VV07G10840	1
27839	8933	ptr	LG_XIX	PT19G08780	PT19G08800	0
27840	8933	vvi	chr13	VV13G01340	VV13G01390	1
27841	8934	ptr	LG_XIX	PT19G00730	PT19G00800	0
27842	8934	ath	5	AT5G23580	AT5G23630	1
27843	8935	ptr	LG_XIX	PT19G07210	PT19G07250	0
27844	8935	ath	3	AT3G58100	AT3G58120	1
27845	8936	ptr	LG_XIX	PT19G04490	PT19G04550	0
27846	8936	ath	3	AT3G02770	AT3G02830	1
27847	8937	ptr	LG_XIX	PT19G07230	PT19G07270	0
27848	8937	ath	2	AT2G42370	AT2G42390	1
27849	8938	ptr	LG_XIV	PT14G11020	PT14G11070	0
27850	8938	vvi	chrUn_random	VV00G28170	VV00G28180	1
27851	8939	ptr	LG_XIV	PT14G12640	PT14G12690	0
27852	8939	ptr	LG_II	PT02G26700	PT02G26760	1
27853	8940	ptr	LG_XIV	PT14G02700	PT14G02770	0
27854	8940	ptr	LG_I	PT01G09170	PT01G09230	1
27855	8941	ptr	LG_XIV	PT14G00840	PT14G00880	0
27856	8941	ath	5	AT5G43160	AT5G43175	1
27857	8942	ptr	LG_XIII	PT13G05010	PT13G05030	0
27858	8942	vvi	chr8	VV08G01900	VV08G01940	1
27859	8943	ptr	LG_XIII	PT13G02640	PT13G02690	0
27860	8943	ath	1	AT1G08845	AT1G08880	1
27861	8944	ptr	LG_XII	PT12G00860	PT12G00900	0
27862	8944	ath	1	AT1G64080	AT1G64110	1
27863	8945	ptr	LG_XI	PT11G08930	PT11G08970	0
27864	8945	vvi	chrUn_random	VV00G23300	VV00G23325	1
27865	8946	ptr	LG_XI	PT11G03860	PT11G03900	0
27866	8946	vvi	chrUn_random	VV00G35355	VV00G35365	1
27867	8947	ptr	LG_XI	PT11G04160	PT11G04180	0
27868	8947	ath	1	AT1G30100	AT1G30135	1
27869	8948	ptr	LG_X	PT10G18820	PT10G18860	0
27870	8948	ath	5	AT5G59840	AT5G59880	1
27871	8949	ptr	LG_VIII	PT08G08050	PT08G08070	0
27872	8949	ath	5	AT5G39660	AT5G39700	1
27873	8950	ptr	LG_VIII	PT08G17950	PT08G17980	0
27874	8950	ath	1	AT1G59710	AT1G59730	1
27875	8951	ptr	LG_VIII	PT08G11730	PT08G11770	0
27876	8951	ath	1	AT1G15130	AT1G15150	1
27877	8952	ptr	LG_VIII	PT08G10100	PT08G10120	0
27878	8952	ath	1	AT1G69040	AT1G69080	1
27879	8953	ptr	LG_VII	PT07G09390	PT07G09450	0
27880	8953	vvi	chrUn_random	VV00G33935	VV00G33945	1
27881	8954	ptr	LG_VI	PT06G03210	PT06G03250	0
27882	8954	ath	3	AT3G56740	AT3G56760	1
27883	8955	ptr	LG_VI	PT06G08830	PT06G08890	0
27884	8955	ath	1	AT1G10270	AT1G10330	1
27885	8956	ptr	LG_V	PT05G01290	PT05G01340	0
27886	8956	ptr	LG_I	PT01G23310	PT01G23360	1
27887	8957	ptr	LG_V	PT05G11600	PT05G11620	0
27888	8957	ath	3	AT3G59030	AT3G59060	1
27889	8958	ptr	LG_V	PT05G12980	PT05G13030	0
27890	8958	ath	2	AT2G42410	AT2G42450	1
27891	8959	ptr	LG_V	PT05G12840	PT05G12890	0
27892	8959	ath	1	AT1G80550	AT1G80590	1
27893	8960	ptr	LG_IX	PT09G14750	PT09G14780	0
27894	8960	vvi	chr6	VV06G10090	VV06G10130	1
27895	8961	ptr	LG_IX	PT09G13070	PT09G13090	0
27896	8961	ptr	LG_X	PT10G18250	PT10G18290	1
27897	8962	ptr	LG_IX	PT09G09700	PT09G09740	0
27898	8962	ath	5	AT5G12150	AT5G12180	1
27899	8963	ptr	LG_IX	PT09G12610	PT09G12670	0
27900	8963	ath	3	AT3G54020	AT3G54040	1
27901	8964	ptr	LG_IX	PT09G09330	PT09G09370	0
27902	8964	ath	1	AT1G07140	AT1G07160	1
27903	8965	ptr	LG_IV	PT04G14180	PT04G14230	0
27904	8965	vvi	chrUn_random	VV00G45230	VV00G45250	1
27905	8966	ptr	LG_IV	PT04G04980	PT04G05000	0
27906	8966	ath	1	AT1G53035	AT1G53060	1
27907	8967	ptr	LG_III	PT03G09710	PT03G09770	0
27908	8967	vvi	chrUn_random	VV00G45785	VV00G45825	1
27909	8968	ptr	LG_III	PT03G07800	PT03G07820	0
27910	8968	ath	4	AT4G25200	AT4G25230	1
27911	8969	ptr	LG_III	PT03G10620	PT03G10670	0
27912	8969	ath	1	AT1G01390	AT1G01440	1
27913	8970	ptr	LG_III	PT03G02410	PT03G02460	0
27914	8970	ath	1	AT1G54170	AT1G54200	1
27915	8971	ptr	LG_II	PT02G10260	PT02G10330	0
27916	8971	vvi	chrUn_random	VV00G26205	VV00G26235	1
27917	8972	ptr	LG_II	PT02G05290	PT02G05310	0
27918	8972	ath	2	AT2G43010	AT2G43040	1
27919	8973	ptr	LG_II	PT02G04070	PT02G04120	0
27920	8973	ath	1	AT1G80550	AT1G80590	1
27921	8974	ptr	LG_II	PT02G03070	PT02G03090	0
27922	8974	ath	1	AT1G27620	AT1G27660	1
27923	8975	ptr	chloroplast	PTCG00150	PTCG00190	0
27924	8975	vvi	chrUn_random	VV00G50935	VV00G50960	1
27925	8976	ath	chloroplast	ATCG00150	ATCG00190	0
27926	8976	vvi	chrUn_random	VV00G50935	VV00G50960	1
27927	8977	ath	4	AT4G20740	AT4G20790	0
27928	8977	vvi	chrUn_random	VV00G40360	VV00G40385	1
27929	8978	ath	4	AT4G14160	AT4G14190	0
27930	8978	vvi	chrUn_random	VV00G08300	VV00G08310	1
27931	8979	ath	3	AT3G54470	AT3G54490	0
27932	8979	vvi	chrUn_random	VV00G39635	VV00G39705	1
27933	8980	ath	3	AT3G48880	AT3G48900	0
27934	8980	vvi	chrUn_random	VV00G16910	VV00G16930	1
27935	8981	ath	3	AT3G53600	AT3G53650	0
27936	8981	ath	3	AT3G45980	AT3G46070	1
27937	8982	ath	1	AT1G23320	AT1G23340	0
27938	8982	vvi	chrUn_random	VV00G27975	VV00G27995	1
27939	8983	ath	1	AT1G11090	AT1G11110	0
27940	8983	vvi	chrUn_random	VV00G29920	VV00G29940	1
27941	8984	vvi	chr9	VV09G06860	VV09G06920	0
27942	8984	vvi	chr6	VV06G10200	VV06G10260	1
27943	8985	vvi	chr8	VV08G11540	VV08G11620	0
27944	8985	ptr	LG_VIII	PT08G01410	PT08G01480	1
27945	8986	vvi	chr8	VV08G11100	VV08G11160	0
27946	8986	ath	5	AT5G58900	AT5G58930	1
27947	8987	vvi	chr7_random	VV00G54475	VV00G54500	0
27948	8987	ptr	LG_II	PT02G08920	PT02G08990	1
27949	8988	vvi	chr7_random	VV00G54470	VV00G54500	0
27950	8988	ath	1	AT1G78080	AT1G78130	1
27951	8989	vvi	chr7	VV07G12660	VV07G12690	0
27952	8989	ptr	LG_V	PT05G10440	PT05G10490	1
27953	8990	vvi	chr6	VV06G06790	VV06G06840	0
27954	8990	ath	5	AT5G01030	AT5G01070	1
27955	8991	vvi	chr6	VV06G05590	VV06G05670	0
27956	8991	ath	3	AT3G55440	AT3G55500	1
27957	8992	vvi	chr6	VV06G02920	VV06G02970	0
27958	8992	ath	2	AT2G37000	AT2G37025	1
27959	8993	vvi	chr5	VV05G02020	VV05G02110	0
27960	8993	vvi	chr5	VV05G01560	VV05G01590	1
27961	8994	vvi	chr5	VV05G03650	VV05G03720	0
27962	8994	ath	4	AT4G15610	AT4G15660	1
27963	8995	vvi	chr4	VV04G15110	VV04G15200	0
27964	8995	vvi	chr18	VV18G14020	VV18G14110	1
27965	8996	vvi	chr4	VV04G10080	VV04G10140	0
27966	8996	ptr	LG_X	PT10G16320	PT10G16370	1
27967	8997	vvi	chr4	VV04G13500	VV04G13560	0
27968	8997	ath	4	AT4G35010	AT4G35060	1
27969	8998	vvi	chr4	VV04G10360	VV04G10400	0
27970	8998	ath	1	AT1G74990	AT1G75060	1
27971	8999	vvi	chr3	VV03G03090	VV03G03260	0
27972	8999	vvi	chrUn_random	VV00G24940	VV00G25000	1
27973	9000	vvi	chr1_random	VV00G52695	VV00G52720	0
27974	9000	ptr	LG_XVII	PT17G03130	PT17G03170	1
27975	9001	vvi	chr19	VV19G03240	VV19G03320	0
27976	9001	vvi	chrUn_random	VV00G23300	VV00G23325	1
27977	9002	vvi	chr19	VV19G00190	VV19G00240	0
27978	9002	ptr	LG_XI	PT11G08010	PT11G08110	1
27979	9003	vvi	chr18	VV18G05920	VV18G05980	0
27980	9003	vvi	chrUn_random	VV00G30185	VV00G30200	1
27981	9004	vvi	chr18	VV18G02860	VV18G02890	0
27982	9004	ptr	LG_V	PT05G00990	PT05G01040	1
27983	9005	vvi	chr18	VV18G07430	VV18G07510	0
27984	9005	ath	4	AT4G37540	AT4G37640	1
27985	9006	vvi	chr18	VV18G07500	VV18G07580	0
27986	9006	ath	3	AT3G49930	AT3G50000	1
27987	9007	vvi	chr18	VV18G14180	VV18G14240	0
27988	9007	ath	1	AT1G21340	AT1G21370	1
27989	9008	vvi	chr18	VV18G00730	VV18G00770	0
27990	9008	ath	1	AT1G42560	AT1G42970	1
27991	9009	vvi	chr17	VV17G01070	VV17G01130	0
27992	9009	vvi	chr14	VV14G11320	VV14G11370	1
27993	9010	vvi	chr17	VV17G08700	VV17G08770	0
27994	9010	ptr	LG_X	PT10G08110	PT10G08180	1
27995	9011	vvi	chr17	VV17G05760	VV17G05830	0
27996	9011	ptr	LG_X	PT10G05780	PT10G05850	1
27997	9012	vvi	chr17	VV17G01640	VV17G01690	0
27998	9012	ptr	LG_VIII	PT08G16440	PT08G16500	1
27999	9013	vvi	chr16	VV16G01630	VV16G01680	0
28000	9013	ath	1	AT1G32240	AT1G32270	1
28001	9014	vvi	chr14	VV14G15050	VV14G15100	0
28002	9014	ath	3	AT3G28345	AT3G28450	1
28003	9015	vvi	chr13_random	VV00G57020	VV00G57035	0
28004	9015	vvi	chr6	VV06G01100	VV06G01150	1
28005	9016	vvi	chr13_random	VV00G57020	VV00G57035	0
28006	9016	ath	3	AT3G58500	AT3G58550	1
28007	9017	vvi	chr12	VV12G13870	VV12G13940	0
28008	9017	ptr	LG_III	PT03G00280	PT03G00340	1
28009	9018	vvi	chr12	VV12G02490	VV12G02550	0
28010	9018	ath	2	AT2G31070	AT2G31100	1
28011	9019	vvi	chr11	VV11G09930	VV11G09980	0
28012	9019	ptr	LG_XVIII	PT18G07400	PT18G07460	1
28013	9020	vvi	chr1	VV01G12280	VV01G12310	0
28014	9020	vvi	chrUn_random	VV00G44325	VV00G44350	1
28015	9021	vvi	chr1	VV01G00140	VV01G00220	0
28016	9021	vvi	chr14	VV14G09340	VV14G09420	1
28017	9022	vvi	chloroplast	VVCG00790	VVCG00850	0
28018	9022	vvi	chr10	VV10G05250	VV10G05300	1
28019	9023	ptr	scaffold_66	PT00G11515	PT00G11550	0
28020	9023	ptr	scaffold_28	PT00G00815	PT00G00840	1
28021	9024	ptr	scaffold_66	PT00G10340	PT00G10370	0
28022	9024	ptr	LG_X	PT10G23150	PT10G23180	1
28023	9025	ptr	scaffold_41	PT00G06020	PT00G06045	0
28024	9025	vvi	chr18_random	VV00G63080	VV00G63105	1
28025	9026	ptr	scaffold_308	PT00G36635	PT00G36665	0
28026	9026	ptr	scaffold_70	PT00G12900	PT00G12930	1
28027	9027	ptr	scaffold_29	PT00G03530	PT00G03555	0
28028	9027	vvi	chrUn_random	VV00G38270	VV00G38305	1
28029	9028	ptr	scaffold_2563	PT00G51625	PT00G51640	0
28030	9028	vvi	chloroplast	VVCG00780	VVCG00830	1
28031	9029	ptr	scaffold_236	PT00G34480	PT00G34495	0
28032	9029	ptr	LG_I	PT01G27470	PT01G27520	1
28033	9030	ptr	scaffold_232	PT00G34255	PT00G34280	0
28034	9030	ath	5	AT5G61640	AT5G61670	1
28035	9031	ptr	scaffold_221	PT00G33695	PT00G33725	0
28036	9031	ptr	LG_III	PT03G01120	PT03G01190	1
28037	9032	ptr	scaffold_193	PT00G31350	PT00G31395	0
28038	9032	ath	2	AT2G24390	AT2G24430	1
28039	9033	ptr	scaffold_184	PT00G30765	PT00G30790	0
28040	9033	ath	1	AT1G17810	AT1G17840	1
28041	9034	ptr	scaffold_132	PT00G21805	PT00G21830	0
28042	9034	ath	1	AT1G09030	AT1G09070	1
28043	9035	ptr	scaffold_125	PT00G19755	PT00G19780	0
28044	9035	ath	4	AT4G10260	AT4G10340	1
28045	9036	ptr	scaffold_122	PT00G18055	PT00G18090	0
28046	9036	ath	5	AT5G52860	AT5G52900	1
28047	9037	ptr	scaffold_121	PT00G17955	PT00G17985	0
28048	9037	ath	4	AT4G25880	AT4G25910	1
28049	9038	ptr	LG_XVIII	PT18G01330	PT18G01360	0
28050	9038	ptr	LG_VI	PT06G15600	PT06G15650	1
28051	9039	ptr	LG_XVIII	PT18G01210	PT18G01240	0
28052	9039	ath	5	AT5G11800	AT5G11850	1
28053	9040	ptr	LG_XVIII	PT18G00040	PT18G00090	0
28054	9040	ath	4	AT4G31120	AT4G31140	1
28055	9041	ptr	LG_XVI	PT16G05910	PT16G05980	0
28056	9041	ptr	LG_I	PT01G16360	PT01G16390	1
28057	9042	ptr	LG_XVI	PT16G09280	PT16G09330	0
28058	9042	ath	3	AT3G09220	AT3G09250	1
28059	9043	ptr	LG_XVI	PT16G04320	PT16G04370	0
28060	9043	ath	1	AT1G51210	AT1G51260	1
28061	9044	ptr	LG_XV	PT15G04110	PT15G04170	0
28062	9044	ptr	LG_XIV	PT14G01520	PT14G01560	1
28063	9045	ptr	LG_XV	PT15G04710	PT15G04810	0
28064	9045	ptr	LG_X	PT10G08110	PT10G08180	1
28065	9046	ptr	LG_XV	PT15G04850	PT15G04900	0
28066	9046	ath	3	AT3G48000	AT3G48030	1
28067	9047	ptr	LG_XIX	PT19G03480	PT19G03560	0
28068	9047	ptr	LG_IX	PT09G01660	PT09G01700	1
28069	9048	ptr	LG_XIV	PT14G11960	PT14G11990	0
28070	9048	vvi	chr5	VV05G16580	VV05G16630	1
28071	9049	ptr	LG_XIV	PT14G08230	PT14G08260	0
28072	9049	ptr	LG_X	PT10G02170	PT10G02240	1
28073	9050	ptr	LG_XIV	PT14G00800	PT14G00870	0
28074	9050	ath	4	AT4G37540	AT4G37640	1
28075	9051	ptr	LG_XIV	PT14G06190	PT14G06250	0
28076	9051	ath	2	AT2G36690	AT2G36730	1
28077	9052	ptr	LG_XIII	PT13G08790	PT13G08840	0
28078	9052	ath	1	AT1G33475	AT1G33500	1
28079	9053	ptr	LG_XII	PT12G05150	PT12G05200	0
28080	9053	ptr	LG_X	PT10G11470	PT10G11500	1
28081	9054	ptr	LG_XII	PT12G10640	PT12G10670	0
28082	9054	ptr	LG_III	PT03G09710	PT03G09770	1
28083	9055	ptr	LG_XI	PT11G09370	PT11G09410	0
28084	9055	vvi	chrUn_random	VV00G23110	VV00G23175	1
28085	9056	ptr	LG_XI	PT11G03910	PT11G03950	0
28086	9056	vvi	chrUn_random	VV00G36010	VV00G36040	1
28087	9057	ptr	LG_XI	PT11G04970	PT11G05060	0
28088	9057	ptr	LG_IV	PT04G03180	PT04G03230	1
28089	9058	ptr	LG_XI	PT11G12100	PT11G12170	0
28090	9058	ath	4	AT4G10600	AT4G10640	1
28091	9059	ptr	LG_XI	PT11G01900	PT11G01980	0
28092	9059	ath	4	AT4G05520	AT4G05590	1
28093	9060	ptr	LG_XI	PT11G07980	PT11G08010	0
28094	9060	ath	3	AT3G14400	AT3G14440	1
28095	9061	ptr	LG_XI	PT11G12070	PT11G12150	0
28096	9061	ath	1	AT1G64700	AT1G64760	1
28097	9062	ptr	LG_X	PT10G00360	PT10G00410	0
28098	9062	ath	5	AT5G26670	AT5G26620	1
28099	9063	ptr	LG_VIII	PT08G04120	PT08G04180	0
28100	9063	ath	5	AT5G13560	AT5G13590	1
28101	9064	ptr	LG_VIII	PT08G13630	PT08G13680	0
28102	9064	ath	1	AT1G60010	AT1G60050	1
28103	9065	ptr	LG_VII	PT07G11740	PT07G11780	0
28104	9065	vvi	chrUn_random	VV00G23830	VV00G23855	1
28105	9066	ptr	LG_VII	PT07G10440	PT07G10530	0
28106	9066	ath	4	AT4G36550	AT4G36620	1
28107	9067	ptr	LG_VI	PT06G12620	PT06G12650	0
28108	9067	ath	4	AT4G18730	AT4G18780	1
28109	9068	ptr	LG_V	PT05G12740	PT05G12790	0
28110	9068	ath	1	AT1G06770	AT1G06800	1
28111	9069	ptr	LG_IX	PT09G00590	PT09G00670	0
28112	9069	ath	3	AT3G52660	AT3G52750	1
28113	9070	ptr	LG_IX	PT09G08530	PT09G08580	0
28114	9070	ath	2	AT2G22730	AT2G22780	1
28115	9071	ptr	LG_IV	PT04G10480	PT04G10530	0
28116	9071	vvi	chr14	VV14G09870	VV14G09900	1
28117	9072	ptr	LG_IV	PT04G13030	PT04G13080	0
28118	9072	ptr	LG_V	PT05G08420	PT05G08450	1
28119	9073	ptr	LG_IV	PT04G06780	PT04G06860	0
28120	9073	ath	2	AT2G01630	AT2G01670	1
28121	9074	ptr	LG_IV	PT04G03720	PT04G03780	0
28122	9074	ath	2	AT2G42610	AT2G42670	1
28123	9075	ptr	LG_III	PT03G17920	PT03G17990	0
28124	9075	ath	3	AT3G58500	AT3G58550	1
28125	9076	ptr	LG_III	PT03G17820	PT03G17850	0
28126	9076	ath	3	AT3G13560	AT3G13600	1
28127	9077	ptr	LG_III	PT03G12990	PT03G13040	0
28128	9077	ath	3	AT3G48800	AT3G48860	1
28129	9078	ptr	LG_II	PT02G10070	PT02G10120	0
28130	9078	vvi	chrUn_random	VV00G30185	VV00G30200	1
28131	9079	ptr	LG_I	PT01G31440	PT01G31490	0
28132	9079	ath	4	AT4G26466	AT4G26480	1
28133	9080	ath	4	AT4G35900	AT4G35920	0
28134	9080	vvi	chrUn_random	VV00G31285	VV00G31310	1
28135	9081	ath	4	AT4G14730	AT4G14780	0
28136	9081	ath	3	AT3G63260	AT3G63310	1
28137	9082	ath	1	AT1G65540	AT1G65580	0
28138	9082	vvi	chrUn_random	VV00G25025	VV00G25055	1
28139	9083	vvi	mitochondrion	VVMG00050	VVMG00090	0
28140	9083	ath	chloroplast	ATCG00490	ATCG00540	1
28141	9084	vvi	chr9	VV09G07860	VV09G07920	0
28142	9084	ptr	LG_XVIII	PT18G04240	PT18G04260	1
28143	9085	vvi	chr9	VV09G12060	VV09G12140	0
28144	9085	ath	1	AT1G78990	AT1G79000	1
28145	9086	vvi	chr9	VV09G12050	VV09G12140	0
28146	9086	ath	1	AT1G16705	AT1G16750	1
28147	9087	vvi	chr7	VV07G02180	VV07G02230	0
28148	9087	ath	3	AT3G63130	AT3G63150	1
28149	9088	vvi	chr7	VV07G08640	VV07G08730	0
28150	9088	ath	2	AT2G20230	AT2G20270	1
28151	9089	vvi	chr6	VV06G02660	VV06G02720	0
28152	9089	ptr	LG_VI	PT06G04550	PT06G04590	1
28153	9090	vvi	chr6	VV06G10090	VV06G10130	0
28154	9090	ptr	LG_I	PT01G14150	PT01G14210	1
28155	9091	vvi	chr6	VV06G10850	VV06G10920	0
28156	9091	ath	5	AT5G20930	AT5G20990	1
28157	9092	vvi	chr5	VV05G14950	VV05G15000	0
28158	9092	ath	1	AT1G06020	AT1G06050	1
28159	9093	vvi	chr4	VV04G00040	VV04G00080	0
28160	9093	ptr	LG_III	PT03G03770	PT03G03830	1
28161	9094	vvi	chr4	VV04G05650	VV04G05710	0
28162	9094	ptr	LG_I	PT01G13760	PT01G13800	1
28163	9095	vvi	chr4	VV04G05240	VV04G05300	0
28164	9095	ath	3	AT3G15640	AT3G15680	1
28165	9096	vvi	chr3	VV03G08700	VV03G08750	0
28166	9096	ath	1	AT1G50010	AT1G50030	1
28167	9097	vvi	chr2	VV02G07270	VV02G07320	0
